Site,Occasion,Deer_Count,Coyote_Count,distance,lon,lat,Site_Number,Habitat_Type,o.date,monthfire,Effort
Site48,o20,NA,NA,1699.9,-119.029927,34.10516399,48,Small Patch,2015-08-07,29.5,0
Site49,o1,NA,NA,1353.4,-118.966564,34.15260884,49,Burned,2014-01-14,9.2,0
Site49,o2,NA,NA,1353.4,-118.966564,34.15260884,49,Burned,2014-02-13,10.2,0
Site49,o3,NA,NA,1353.4,-118.966564,34.15260884,49,Burned,2014-03-15,11.3,0
Site49,o4,NA,NA,1353.4,-118.966564,34.15260884,49,Burned,2014-04-14,12.4,0
Site49,o5,NA,NA,1353.4,-118.966564,34.15260884,49,Burned,2014-05-14,13.5,0
Site49,o6,NA,NA,1353.4,-118.966564,34.15260884,49,Burned,2014-06-13,14.5,0
Site49,o7,NA,NA,1353.4,-118.966564,34.15260884,49,Burned,2014-07-13,15.6,0
Site49,o8,NA,NA,1353.4,-118.966564,34.15260884,49,Burned,2014-08-12,16.7,0
Site49,o9,NA,NA,1353.4,-118.966564,34.15260884,49,Burned,2014-09-11,17.8,0
Site49,o10,NA,NA,1353.4,-118.966564,34.15260884,49,Burned,2014-10-11,18.8,0
Site49,o11,0,0,1353.4,-118.966564,34.15260884,49,Burned,2014-11-10,19.9,26
Site49,o12,0,0,1353.4,-118.966564,34.15260884,49,Burned,2014-12-10,21,30
Site49,o13,2,0,1353.4,-118.966564,34.15260884,49,Burned,2015-01-09,22,30
Site49,o14,0,0,1353.4,-118.966564,34.15260884,49,Burned,2015-02-08,23.1,30
Site49,o15,0,0,1353.4,-118.966564,34.15260884,49,Burned,2015-03-10,24.2,30
Site49,o16,1,0,1353.4,-118.966564,34.15260884,49,Burned,2015-04-09,25.2,30
Site49,o17,0,0,1353.4,-118.966564,34.15260884,49,Burned,2015-05-09,26.3,29
Site49,o18,NA,NA,1353.4,-118.966564,34.15260884,49,Burned,2015-06-08,27.4,0
Site49,o19,NA,NA,1353.4,-118.966564,34.15260884,49,Burned,2015-07-08,28.5,0
Site49,o20,NA,NA,1353.4,-118.966564,34.15260884,49,Burned,2015-08-07,29.5,0
Site50,o1,NA,NA,1476.7,-119.0301062,34.10567498,50,Large Patch,2014-01-14,9.2,0
Site50,o2,NA,NA,1476.7,-119.0301062,34.10567498,50,Large Patch,2014-02-13,10.2,0
Site50,o3,NA,NA,1476.7,-119.0301062,34.10567498,50,Large Patch,2014-03-15,11.3,0
Site50,o4,NA,NA,1476.7,-119.0301062,34.10567498,50,Large Patch,2014-04-14,12.4,0
Site50,o5,NA,NA,1476.7,-119.0301062,34.10567498,50,Large Patch,2014-05-14,13.5,0
Site50,o6,NA,NA,1476.7,-119.0301062,34.10567498,50,Large Patch,2014-06-13,14.5,0
Site50,o7,NA,NA,1476.7,-119.0301062,34.10567498,50,Large Patch,2014-07-13,15.6,0
Site50,o8,NA,NA,1476.7,-119.0301062,34.10567498,50,Large Patch,2014-08-12,16.7,0
Site50,o9,NA,NA,1476.7,-119.0301062,34.10567498,50,Large Patch,2014-09-11,17.8,0
Site50,o10,NA,NA,1476.7,-119.0301062,34.10567498,50,Large Patch,2014-10-11,18.8,0
Site50,o11,0,0,1476.7,-119.0301062,34.10567498,50,Large Patch,2014-11-10,19.9,11
Site50,o12,1,0,1476.7,-119.0301062,34.10567498,50,Large Patch,2014-12-10,21,30
Site50,o13,3,0,1476.7,-119.0301062,34.10567498,50,Large Patch,2015-01-09,22,29
Site50,o14,NA,NA,1476.7,-119.0301062,34.10567498,50,Large Patch,2015-02-08,23.1,0
Site50,o15,NA,NA,1476.7,-119.0301062,34.10567498,50,Large Patch,2015-03-10,24.2,0
Site50,o16,NA,NA,1476.7,-119.0301062,34.10567498,50,Large Patch,2015-04-09,25.2,0
Site50,o17,NA,NA,1476.7,-119.0301062,34.10567498,50,Large Patch,2015-05-09,26.3,0
Site50,o18,NA,NA,1476.7,-119.0301062,34.10567498,50,Large Patch,2015-06-08,27.4,0
Site50,o19,NA,NA,1476.7,-119.0301062,34.10567498,50,Large Patch,2015-07-08,28.5,0
Site50,o20,NA,NA,1476.7,-119.0301062,34.10567498,50,Large Patch,2015-08-07,29.5,0
Site51,o1,NA,NA,1469.5,-119.0640569,34.10817459,51,Large Patch,2014-01-14,9.2,0
Site51,o2,NA,NA,1469.5,-119.0640569,34.10817459,51,Large Patch,2014-02-13,10.2,0
Site51,o3,NA,NA,1469.5,-119.0640569,34.10817459,51,Large Patch,2014-03-15,11.3,0
Site51,o4,NA,NA,1469.5,-119.0640569,34.10817459,51,Large Patch,2014-04-14,12.4,0
Site51,o5,NA,NA,1469.5,-119.0640569,34.10817459,51,Large Patch,2014-05-14,13.5,0
Site51,o6,NA,NA,1469.5,-119.0640569,34.10817459,51,Large Patch,2014-06-13,14.5,0
Site51,o7,NA,NA,1469.5,-119.0640569,34.10817459,51,Large Patch,2014-07-13,15.6,0
Site51,o8,NA,NA,1469.5,-119.0640569,34.10817459,51,Large Patch,2014-08-12,16.7,0
Site51,o9,NA,NA,1469.5,-119.0640569,34.10817459,51,Large Patch,2014-09-11,17.8,0
Site51,o10,NA,NA,1469.5,-119.0640569,34.10817459,51,Large Patch,2014-10-11,18.8,0
Site51,o11,NA,NA,1469.5,-119.0640569,34.10817459,51,Large Patch,2014-11-10,19.9,0
Site51,o12,NA,NA,1469.5,-119.0640569,34.10817459,51,Large Patch,2014-12-10,21,0
Site51,o13,NA,NA,1469.5,-119.0640569,34.10817459,51,Large Patch,2015-01-09,22,0
Site51,o14,2,0,1469.5,-119.0640569,34.10817459,51,Large Patch,2015-02-08,23.1,24
Site51,o15,0,0,1469.5,-119.0640569,34.10817459,51,Large Patch,2015-03-10,24.2,6
Site51,o16,NA,NA,1469.5,-119.0640569,34.10817459,51,Large Patch,2015-04-09,25.2,0
Site51,o17,NA,NA,1469.5,-119.0640569,34.10817459,51,Large Patch,2015-05-09,26.3,0
Site51,o18,NA,NA,1469.5,-119.0640569,34.10817459,51,Large Patch,2015-06-08,27.4,0
Site51,o19,NA,NA,1469.5,-119.0640569,34.10817459,51,Large Patch,2015-07-08,28.5,0
Site51,o20,NA,NA,1469.5,-119.0640569,34.10817459,51,Large Patch,2015-08-07,29.5,0
Site52,o1,NA,NA,1114.6,-119.0639618,34.10826185,52,Small Patch,2014-01-14,9.2,0
Site52,o2,NA,NA,1114.6,-119.0639618,34.10826185,52,Small Patch,2014-02-13,10.2,0
Site52,o3,NA,NA,1114.6,-119.0639618,34.10826185,52,Small Patch,2014-03-15,11.3,0
Site52,o4,NA,NA,1114.6,-119.0639618,34.10826185,52,Small Patch,2014-04-14,12.4,0
Site52,o5,NA,NA,1114.6,-119.0639618,34.10826185,52,Small Patch,2014-05-14,13.5,0
Site52,o6,NA,NA,1114.6,-119.0639618,34.10826185,52,Small Patch,2014-06-13,14.5,0
Site52,o7,NA,NA,1114.6,-119.0639618,34.10826185,52,Small Patch,2014-07-13,15.6,0
Site52,o8,NA,NA,1114.6,-119.0639618,34.10826185,52,Small Patch,2014-08-12,16.7,0
Site52,o9,NA,NA,1114.6,-119.0639618,34.10826185,52,Small Patch,2014-09-11,17.8,0
Site52,o10,NA,NA,1114.6,-119.0639618,34.10826185,52,Small Patch,2014-10-11,18.8,0
Site52,o11,NA,NA,1114.6,-119.0639618,34.10826185,52,Small Patch,2014-11-10,19.9,0
Site52,o12,NA,NA,1114.6,-119.0639618,34.10826185,52,Small Patch,2014-12-10,21,0
Site52,o13,NA,NA,1114.6,-119.0639618,34.10826185,52,Small Patch,2015-01-09,22,0
Site52,o14,1,5,1114.6,-119.0639618,34.10826185,52,Small Patch,2015-02-08,23.1,24
Site52,o15,0,0,1114.6,-119.0639618,34.10826185,52,Small Patch,2015-03-10,24.2,6
Site52,o16,NA,NA,1114.6,-119.0639618,34.10826185,52,Small Patch,2015-04-09,25.2,0
Site52,o17,NA,NA,1114.6,-119.0639618,34.10826185,52,Small Patch,2015-05-09,26.3,0
Site52,o18,NA,NA,1114.6,-119.0639618,34.10826185,52,Small Patch,2015-06-08,27.4,0
Site52,o19,NA,NA,1114.6,-119.0639618,34.10826185,52,Small Patch,2015-07-08,28.5,0
Site52,o20,NA,NA,1114.6,-119.0639618,34.10826185,52,Small Patch,2015-08-07,29.5,0
Site53,o1,NA,NA,894.1,-119.035889,34.10490974,53,Large Patch,2014-01-14,9.2,0
Site53,o2,NA,NA,894.1,-119.035889,34.10490974,53,Large Patch,2014-02-13,10.2,0
Site53,o3,NA,NA,894.1,-119.035889,34.10490974,53,Large Patch,2014-03-15,11.3,0
Site53,o4,0,0,894.1,-119.035889,34.10490974,53,Large Patch,2014-04-14,12.4,17
Site53,o5,0,0,894.1,-119.035889,34.10490974,53,Large Patch,2014-05-14,13.5,30
Site53,o6,0,0,894.1,-119.035889,34.10490974,53,Large Patch,2014-06-13,14.5,30
Site53,o7,0,0,894.1,-119.035889,34.10490974,53,Large Patch,2014-07-13,15.6,30
Site53,o8,0,0,894.1,-119.035889,34.10490974,53,Large Patch,2014-08-12,16.7,30
Site53,o9,0,0,894.1,-119.035889,34.10490974,53,Large Patch,2014-09-11,17.8,30
Site53,o10,0,0,894.1,-119.035889,34.10490974,53,Large Patch,2014-10-11,18.8,30
Site53,o11,0,0,894.1,-119.035889,34.10490974,53,Large Patch,2014-11-10,19.9,30
Site53,o12,0,0,894.1,-119.035889,34.10490974,53,Large Patch,2014-12-10,21,30
Site53,o13,0,0,894.1,-119.035889,34.10490974,53,Large Patch,2015-01-09,22,30
Site53,o14,0,0,894.1,-119.035889,34.10490974,53,Large Patch,2015-02-08,23.1,30
Site53,o15,0,0,894.1,-119.035889,34.10490974,53,Large Patch,2015-03-10,24.2,13
Site53,o16,NA,NA,894.1,-119.035889,34.10490974,53,Large Patch,2015-04-09,25.2,0
Site53,o17,NA,NA,894.1,-119.035889,34.10490974,53,Large Patch,2015-05-09,26.3,0
Site53,o18,NA,NA,894.1,-119.035889,34.10490974,53,Large Patch,2015-06-08,27.4,0
Site53,o19,NA,NA,894.1,-119.035889,34.10490974,53,Large Patch,2015-07-08,28.5,0
Site53,o20,NA,NA,894.1,-119.035889,34.10490974,53,Large Patch,2015-08-07,29.5,0
Site54,o1,NA,NA,901.8,-119.035889,34.10490974,54,Burned,2014-01-14,9.2,0
Site54,o2,NA,NA,901.8,-119.035889,34.10490974,54,Burned,2014-02-13,10.2,0
Site54,o3,NA,NA,901.8,-119.035889,34.10490974,54,Burned,2014-03-15,11.3,0
Site54,o4,NA,NA,901.8,-119.035889,34.10490974,54,Burned,2014-04-14,12.4,0
Site54,o5,NA,NA,901.8,-119.035889,34.10490974,54,Burned,2014-05-14,13.5,0
Site54,o6,NA,NA,901.8,-119.035889,34.10490974,54,Burned,2014-06-13,14.5,0
Site54,o7,NA,NA,901.8,-119.035889,34.10490974,54,Burned,2014-07-13,15.6,0
Site54,o8,NA,NA,901.8,-119.035889,34.10490974,54,Burned,2014-08-12,16.7,0
Site54,o9,NA,NA,901.8,-119.035889,34.10490974,54,Burned,2014-09-11,17.8,0
Site54,o10,NA,NA,901.8,-119.035889,34.10490974,54,Burned,2014-10-11,18.8,0
Site54,o11,NA,NA,901.8,-119.035889,34.10490974,54,Burned,2014-11-10,19.9,0
Site54,o12,NA,NA,901.8,-119.035889,34.10490974,54,Burned,2014-12-10,21,0
